"RespID","wgtpop (in 10's)","wgthh (in 10's)","I am happy with my weight {sumax(X16600,C4,X16601,C3,X16602,C2,X16599,C1)}","Household Income {sumax(X85317370,C4.00,X85317368,C14.00,X85317373,C24.00,X85317369,C34.00,X85317374,C44.00,X24925,C54.00,X24935,C67.00,X24938,C87.00,X85317371,C112.00,X85317372,C137.00,X24929,C174.00,X24924,C224.00,X70839,C299.00,X70840,C424.00,X70841,C500.00)}","I am as close to my friend group as I am to my family {sumax(X91585726,C4,X91589417,C3,X91590927,C2,X91588007,C1)}","Faith: Holding to religious faith and belief {sumax(X14833,C2.5,X14834,C1,X14835,C4)}","I am perfectly happy with my standard of living {sumax(X91583243,C4,X91591993,C3,X91592876,C2,X91586625,C1)}","Politics {sumax(X61206,C1,X61209,C2,X61208,C3,X61210,C4,X61207,C5)}"
85009W851VEJYNB,183,61,1,54,2,4,2,1
85009W851W4DHJV,70,70,2,54,4,4,4,2
85009W851Y46FF2,223,222,4,4,2,4,4,1
85009W851YTK6ED,504,251,1,224,1,4,3,2
85009W851Z4JMR1,98,34,2,224,3,2,2,4
85009W8521G4AD5,699,234,3,54,3,1,4,3
85009W85228WHVC,313,105,3,34,3,1,3,3
85009W8522GFCNB,72,37,1,112,4,4,4,4
85009W8524QKBAJ,231,117,1,112,3,4,4,2
85009W8529GN329,103,104,3,54,1,4,4,5
85009W852BAZJYV,1314,660,2,174,1,1,3,3
85009W852DKY6BT,499,249,3,224,2,2,3,5
85009W852G7A8CU,3106,775,1,87,3,4,4,3
85009W852GEUAN5,182,61,1,174,1,4,4,2
85009W852NWCX13,196,99,1,67,3,4,3,3
85009W852QPBPR6,70,36,4,24,2,4,4,3
85009W852QTTCQ1,764,192,1,112,3,4,3,2
85009W852TD1W8V,70,70,1,44,4,4,4,3
85009W852TU6PZM,105,106,3,24,3,4,3,4
85009W852U12DB4,96,97,4,87,3,4,3,4
85009W852UNG86A,535,179,2,67,4,4,2,1
85009W852WK1UVM,1879,472,3,500,1,4,4,3
85009W852X78ZA3,88,43,3,112,4,1,4,3
85009W852XTDM1A,878,219,1,174,3,1,3,2
85009W852YZ4EKX,346,87,2,54,2,4,2,2
85009W852ZAVBN8,169,85,4,67,3,4,3,3
85009W8533GKCRP,180,90,1,67,3,2,2,3
85009W8535QXB55,184,92,1,112,3,4,3,5
85009W85361XVQA,154,154,1,500,3,4,3,5
85009W8539Q2DZ2,117,117,1,54,1,2,3,4
85009W8539WSVHS,70,70,2,67,2,4,2,4
85009W853EWF9WG,223,112,1,299,4,1,4,3
85009W853FQQANB,116,58,1,137,3,2,3,2
85009W853GK4NNB,444,221,1,67,3,2,2,5
85009W853HDA1EF,72,18,2,67,1,2,2,4
85009W853PM3142,268,133,4,299,2,1,4,4
85009W853TC4881,236,118,1,112,3,4,3,1
85009W85476J6E5,232,117,1,4,4,2,2,3
85009W854EATE16,228,229,1,24,4,4,4,2
85009W854HYF7A1,175,58,4,137,3,4,3,2
85009W854QGKZTJ,417,139,3,137,3,1,3,4
85009W854VPGYQE,154,77,3,112,2,4,3,2
85009W854WE5VGK,70,36,3,112,3,2,3,2
85009W854WTGNFS,70,70,1,87,3,4,4,4
85009W854WYHKVC,70,35,1,14,4,2,2,5
85009W8554GKR5W,2792,928,2,24,1,2,2,3
85009W8557RPDAR,92,46,2,224,2,2,4,4
85009W8558J7GQZ,3272,821,1,14,3,2,3,1
85009W8559TXASR,284,284,3,44,3,4,4,3
85009W855A4QG3M,470,234,1,24,1,4,4,5
85009W855AZYP86,70,35,3,87,2,4,3,3
85009W855CESFH4,1210,302,2,14,2,4,4,3
85009W855ED7HA5,248,125,2,4,1,2,2,3
85009W855GH1789,330,166,2,137,3,4,3,3
85009W855JZ814F,77,77,2,54,3,4,3,4
85009W855KD1JBQ,413,138,3,112,4,1,4,5
85009W855KUYHJZ,125,41,3,87,3,4,3,3
85009W855NNNJM9,184,185,1,112,2,4,2,4
85009W855QPPS18,118,118,1,87,2,2,2,1
85009W855SJMT6A,104,36,3,34,4,4,3,1
85009W855SUD268,236,118,1,299,3,2,3,3
85009W855UDC1W7,94,47,4,54,1,1,4,2
85009W855WASW82,417,208,1,174,4,4,4,4
85009W855YPGRGZ,70,70,2,87,3,4,3,4
85009W855YYSE2E,121,41,1,112,3,4,4,4
85009W8561Z5Q65,277,92,3,54,4,2,4,3
85009W85635J2HB,188,95,2,54,2,4,3,3
85009W85659P97Y,100,49,3,137,3,4,4,1
85009W85669PDGQ,148,148,1,34,4,1,4,3
85009W8567GFRZG,284,96,1,87,3,4,3,2
85009W856D39QB6,103,52,3,34,3,4,3,4
85009W856E7SEWK,70,36,1,34,2,4,2,5
85009W856EKRJGX,236,119,1,87,2,4,4,3
85009W856EM88GH,318,319,4,44,3,4,3,2
85009W856FJDA99,173,43,4,4,2,4,4,3
85009W856P873A7,70,70,4,87,3,2,3,3
85009W856QFEKQC,123,123,2,112,4,1,4,3
85009W856R3C8S6,70,70,1,137,2,4,4,3
85009W856WSRD6Y,221,111,1,224,4,4,4,2
85009W8572CQQXN,101,101,2,4,3,4,4,4
85009W8573HKNFM,252,253,1,14,4,4,3,3
85009W8575JQ83T,70,23,1,4,4,2,2,1
85009W8575WURZP,636,160,1,4,3,2,3,4
85009W8576HXNHD,70,70,3,87,2,4,3,3
85009W85789W1VX,206,207,2,137,2,4,3,3
85009W85792UGUD,400,80,3,174,4,4,4,4
85009W857AAK6SC,288,143,1,14,1,4,3,3
85009W857AJZ48H,93,32,4,4,2,4,4,1
85009W857CPDUAU,358,180,3,137,2,4,3,4
85009W857ECE6PN,286,143,2,67,2,2,3,3
85009W857J3P5KG,257,86,4,87,2,2,4,1
85009W857NS8US6,108,54,1,174,4,1,4,3
85009W857PTJGQG,456,227,1,137,1,4,3,1
85009W857SW79XD,183,92,3,44,3,4,3,2
85009W857SX4ZCS,90,44,1,54,3,4,4,1
85009W857TXF9UA,386,387,1,34,3,4,2,3
85009W857U57HAH,70,70,1,14,4,2,2,4
85009W857ZA1AMN,191,96,3,174,3,4,3,2
85009W8581QQ776,774,194,1,224,4,4,4,5
85009W8589UV53R,70,35,2,54,3,4,3,4
85009W858DEEWKV,127,42,2,224,2,4,4,3
85009W858EG1VCQ,78,78,1,44,2,4,4,1
85009W858FN5F5P,154,77,1,112,3,4,4,3
85009W858G7314D,70,35,3,67,3,4,4,4
85009W858JWYXKN,84,42,1,4,2,4,2,3
85009W858MFSPJF,70,23,3,44,4,1,4,1
85009W858N3FHBS,222,112,1,67,3,2,2,4
85009W858NUWY4Q,77,40,3,67,3,1,3,4
85009W858P4U67R,121,122,4,67,3,1,3,5
85009W858P6W5WH,264,263,1,174,3,2,3,2
85009W858Q943Y9,178,44,4,174,2,1,4,3
85009W858QKBDAK,359,121,3,299,1,4,4,3
85009W858SR9M7M,165,164,4,112,3,4,3,2
85009W858T4VACT,70,35,4,67,3,1,3,2
85009W858ZFNXK2,114,29,1,112,4,4,4,2
85009W858ZJSUZP,110,111,1,24,2,4,4,1
85009W858ZP1CEE,689,231,1,24,2,4,2,3
85009W85918RHHM,194,195,1,137,1,4,3,4
85009W8592FD1P2,1098,1095,1,14,3,2,3,3
85009W8592K5WPQ,278,70,3,174,2,2,3,2
85009W8592XQZMN,98,48,2,44,2,2,2,1
85009W8594SDVFN,205,104,3,87,2,4,3,2
85009W859B8Q8A8,1515,507,3,44,4,2,4,3
85009W859BABPYR,75,39,4,4,2,4,4,1
85009W859CCB19T,283,283,2,87,3,4,3,3
85009W859E5JD9T,633,210,1,67,4,4,2,1
85009W859EMA6CM,504,168,1,112,4,2,2,5
85009W859HHPX2A,167,84,2,67,2,4,2,3
85009W859HMQK1W,70,23,2,137,3,1,1,4
85009W859JPXM9A,90,89,3,24,3,4,3,2
85009W859KKRVYQ,295,148,2,112,2,4,3,2
85009W859U9FNQP,121,61,4,87,3,4,3,3
85009W85A1PSHQM,84,42,4,67,1,1,4,5
85009W85A481QAA,70,70,1,87,3,4,4,2
85009W85A4NCJCF,350,175,3,174,4,1,4,2
85009W85A5HF8WQ,450,90,2,67,2,2,2,4
85009W85A6AFRZP,178,89,3,67,3,4,4,3
85009W85A6TNUN6,273,274,3,67,3,2,3,3
85009W85A7Q8QNA,70,70,1,4,3,2,3,2
85009W85AB8Q6MF,572,286,3,87,2,4,4,3
85009W85AJ771EW,226,227,1,4,3,4,2,3
85009W85AJ8P8HS,87,87,3,54,2,4,4,2
85009W85AKXHZ1Q,99,49,2,112,2,1,4,4
85009W85AP6PH7C,104,36,1,44,3,4,2,1
85009W85ARJJX5V,114,57,4,34,3,4,3,2
85009W85ARWUY1T,70,70,3,34,4,2,4,5
85009W85ASQQB7G,1406,281,2,87,3,4,3,2
85009W85AU5HXW9,72,36,4,137,3,2,3,4
85009W85AXTYVH6,136,136,1,87,3,4,3,5
85009W85AY4QHN8,156,157,2,67,1,4,3,3
85009W85B4BWVK3,70,70,1,174,2,4,3,3
85009W85B6K2Q99,299,101,3,137,3,1,3,4
85009W85B8G3BYW,754,190,1,500,3,4,4,4
85009W85B952SFD,104,105,3,4,2,4,4,3
85009W85BD2EXB3,93,46,2,87,4,4,2,3
85009W85BD4MWY9,603,301,1,14,1,4,4,3
85009W85BFANZH6,112,55,1,137,3,4,4,3
85009W85BH8633U,70,70,4,54,2,4,1,4
85009W85BTPQQU1,158,79,3,14,2,4,4,4
85009W85BUAFF18,70,14,4,4,2,4,4,3
85009W85BUQH78Q,70,36,4,24,3,4,3,3
85009W85BXJ6DFM,345,174,4,174,2,1,4,3
85009W85C155HZM,303,76,1,34,2,4,2,3
85009W85C23MNUG,162,54,2,112,1,4,3,3
85009W85C4SYRVE,95,47,4,67,1,1,4,3
85009W85C4UJK5Y,121,61,1,4,4,2,2,4
85009W85C5HU27V,388,78,3,174,3,1,3,3
85009W85C6JS9J2,189,95,1,87,2,4,4,2
85009W85CDW5AU9,70,36,4,54,3,1,4,3
85009W85CDX9RXQ,190,95,1,14,1,4,3,5
85009W85CPU8Q9Q,1210,603,2,24,4,4,4,1
85009W85CPVSTQ9,134,67,2,67,2,4,3,4
85009W85CPW6RA8,393,198,1,87,1,1,3,5
85009W85CRBQ39S,70,36,1,112,3,4,4,3
85009W85CS23W97,70,70,2,4,1,2,2,1
85009W85CW3T7NG,187,95,3,224,4,1,4,5
85009W85CZ64H59,566,142,3,174,2,4,2,2
85009W85CZMVTK9,249,250,1,87,1,1,2,5
85009W85D1UTZBR,126,63,2,137,4,1,4,5
85009W85D2GMDHM,284,141,1,44,3,4,2,2
85009W85D2NWY6Y,140,140,1,34,3,4,2,3
85009W85D4SKU32,326,162,4,112,3,4,3,1
85009W85D5XJJ6F,320,321,1,112,1,4,3,3
85009W85D62K8J9,71,36,3,54,3,4,4,4
85009W85D7KFNY9,70,35,1,87,3,4,4,1
85009W85D9BZXPV,129,128,2,24,3,4,4,1
85009W85DAM2M8Y,274,136,3,14,2,4,4,3
85009W85DAZXGA5,137,69,3,44,4,1,4,5
85009W85DDXNB29,70,70,4,4,2,4,4,3
85009W85DFHAP8P,218,110,3,87,3,4,3,3
85009W85DGZYR48,104,105,2,14,3,4,4,3
85009W85DHGZ3SN,660,165,1,87,3,4,4,1
85009W85DHVT4AT,223,224,3,137,2,1,3,4
85009W85DM8M5MK,70,70,1,87,3,4,3,3
85009W85DN16KAG,319,159,2,24,3,4,3,2
85009W85DNDGMJ8,509,254,1,87,1,1,2,3
85009W85DPFZ6HU,150,150,1,34,2,4,2,5
85009W85DRU5F1S,1423,472,1,174,4,4,4,4
85009W85DY5ZKPX,70,23,4,34,2,4,4,3
85009W85E1GK4RB,70,35,1,87,3,4,3,3
85009W85E22ZA3N,86,86,1,87,3,4,4,4
85009W85E283H5K,70,36,4,87,3,1,4,3
85009W85E36DYVY,131,130,2,112,3,4,3,3
85009W85E3N7YET,291,146,3,24,4,4,4,2
85009W85E45NBHG,321,160,1,174,1,4,4,1
85009W85E9MB6S9,295,148,3,112,1,4,2,3
85009W85EBTPZ7H,2007,672,1,4,4,2,2,3
85009W85EEHJ9DC,70,23,2,87,3,4,3,3
85009W85EJP5FPS,208,105,4,87,2,2,4,2
85009W85EQAQ1HC,158,159,1,67,3,4,3,3
85009W85EU3U3RP,342,341,2,24,2,4,3,1
85009W85EW9VA9T,351,117,2,87,3,1,3,2
85009W85EX24F31,73,73,4,67,3,4,3,2
85009W85F1DDC6U,760,254,2,44,3,4,4,1
85009W85F2N9QDH,218,110,1,174,4,4,4,5
85009W85F398STK,145,73,1,299,4,4,4,4
85009W85FAAJ68S,70,70,1,54,4,4,2,3
85009W85FCE81UA,88,43,1,87,3,1,3,3
85009W85FGU3FGF,70,14,2,87,3,1,3,3
85009W85FQYF39S,1636,815,1,500,4,4,4,3
85009W85FR3K39U,383,127,1,44,4,4,4,4
85009W85FSDE52K,108,109,4,87,1,2,4,5
85009W85FU5GHVP,386,194,3,87,2,4,3,4
85009W85FX556Y3,473,119,1,112,3,4,3,3
85009W85FXD24BV,138,137,1,34,3,4,2,3
85009W85FYEE7M1,143,72,4,87,3,4,3,4
85009W85FZCF1FH,187,62,3,500,1,4,4,2
85009W85FZYBC2P,334,166,3,299,3,4,3,1
85009W85G1TD5RX,274,137,3,54,3,4,4,1
85009W85G4CK4YE,70,23,1,67,2,4,2,1
85009W85G4TT4QJ,185,185,1,34,4,4,4,1
85009W85G5EKB4M,240,120,2,137,3,4,3,3
85009W85G6Y3KTS,70,70,1,4,2,4,4,4
85009W85G9C2H8F,247,82,3,34,4,2,4,3
85009W85GA12V47,83,42,4,87,3,1,4,5
85009W85GAZTT1Z,239,120,3,34,1,1,3,4
85009W85GEWB95W,113,38,3,299,2,2,3,1
85009W85GJ1W19B,342,172,1,224,4,4,4,3
85009W85GNYN6WZ,130,65,1,4,3,2,3,2
85009W85GQ495KA,597,200,3,112,3,4,3,3
85009W85GQE7S26,293,98,1,224,4,4,4,5
85009W85GS76U4E,70,35,3,34,2,4,4,3
85009W85GU2WBYS,482,162,1,500,3,4,3,5
85009W85GUSAC4D,70,23,4,4,3,4,3,4
85009W85GVMMEY1,167,166,2,14,3,4,4,3
85009W85H1HTQVC,155,156,1,67,3,4,3,3
85009W85H5A1PYB,931,464,1,44,2,4,2,2
85009W85H8PF6VJ,70,70,1,4,3,2,3,3
85009W85HCN621Z,70,36,1,24,2,4,2,1
85009W85HECQG1D,109,110,4,54,3,4,3,5
85009W85HG2GSEV,70,70,1,224,4,4,4,4
85009W85HGNZ7FY,125,42,1,112,3,4,3,4
85009W85HKY7DY9,271,270,2,24,2,4,3,2
85009W85HN442Q8,131,66,1,87,3,4,3,4
85009W85HN8EJXD,88,88,2,112,4,1,4,5
85009W85HNQ1RQW,87,43,4,224,4,1,3,3
85009W85HNWJ7G2,550,184,2,87,3,4,3,3
85009W85HT63B5V,199,50,1,54,3,4,3,5
85009W85HUQ3PNH,76,39,3,34,4,1,4,3
85009W85HV18CST,111,55,3,137,1,4,3,2
85009W85HVT1YMY,454,226,1,67,1,2,3,5
85009W85J1FXARD,1660,827,1,44,2,4,2,2
85009W85J463BD2,150,75,2,137,1,4,3,3
85009W85J5RGVHB,244,123,2,87,2,2,2,3
85009W85J5SFU73,181,60,3,174,3,2,3,3
85009W85J6YKNE3,156,157,2,54,1,4,3,4
85009W85J7EZ9VC,80,80,4,137,3,4,4,3
85009W85J7PWU6N,337,113,2,24,3,4,4,4
85009W85J7QJ1Y9,125,41,3,174,2,4,2,4
85009W85J8D6MJ9,291,97,1,4,1,4,3,1
85009W85J93PH2H,184,46,1,24,2,4,2,3
85009W85JA2SMFX,99,50,1,4,2,4,2,4
85009W85JCKQS5Y,199,49,4,174,4,1,3,2
85009W85JDNBT82,70,35,3,34,1,4,3,3
85009W85JEZ2BD7,241,121,1,87,1,2,3,4
85009W85JF9NRQZ,198,99,2,224,3,2,2,2
85009W85JH4ZAJS,140,70,3,424,3,1,3,3
85009W85JV2JZ44,2781,1386,1,87,2,4,2,3
85009W85JYT2E8N,149,49,1,137,2,4,4,2
85009W85K466PHB,249,62,2,112,2,1,2,3
85009W85K4FV9CP,123,124,1,44,2,4,1,2
85009W85K6MJ1FG,604,150,2,299,3,4,3,3
85009W85KCV6JPJ,70,35,1,87,3,4,4,1
85009W85KD3YZAF,270,134,1,224,3,4,3,3
85009W85KD88Q29,134,67,1,87,3,4,3,3
85009W85KFBT845,416,138,1,67,3,4,3,3
85009W85KG3SN82,449,226,2,67,2,4,3,5
85009W85KMT4FHE,219,110,3,54,2,4,4,1
85009W85KNN1BT9,295,147,4,87,3,1,2,2
85009W85KWPBUN5,371,373,3,174,1,4,2,4
85009W85M1VCEYG,676,224,3,87,2,1,3,2
85009W85M5DAKVW,266,265,3,14,2,4,2,4
85009W85M5MZP1A,104,52,2,174,1,1,3,2
85009W85MBZG5YR,70,23,3,67,2,4,3,2
85009W85MCWY41R,183,184,2,24,3,4,4,4
85009W85MCWYZJ4,280,140,3,87,2,4,3,3
85009W85MD2E6AH,138,69,1,299,3,4,3,3
85009W85MEAVK25,183,92,1,87,3,4,3,3
85009W85MEW9U8Z,182,91,1,67,2,4,4,3
85009W85MHY467M,118,119,2,67,3,1,3,5
85009W85MU38WXV,543,182,3,67,1,1,3,4
85009W85N1RPNRJ,247,248,2,54,2,4,3,3
85009W85N7VN944,210,105,3,137,1,4,2,3
85009W85NABPHH1,301,150,1,224,2,4,4,3
85009W85NC9FQTS,160,161,3,112,3,2,3,4
85009W85NDQYD5F,493,248,1,137,3,4,3,4
85009W85NJ8TSBM,146,48,1,87,3,4,3,2
85009W85NKMKXH1,811,135,3,137,3,2,3,2
85009W85NKYB3G5,70,70,3,34,3,4,3,3
85009W85NQT1Z1T,354,177,2,112,4,4,4,2
85009W85NS7WXWJ,70,35,3,67,2,4,3,5
85009W85NZ34334,168,84,3,4,2,4,2,3
85009W85P2WFUQC,167,166,4,137,3,4,3,4
85009W85P8RFBVB,85,43,3,67,3,4,4,5
85009W85P9G6HV9,374,125,4,54,1,4,4,3
85009W85P9X27Y4,461,232,1,224,1,4,4,2
85009W85PA4ZQJT,95,33,4,87,4,1,3,4
85009W85PG3YA8S,76,38,3,137,2,4,4,3
85009W85PJP2REZ,973,122,3,299,3,4,3,4
85009W85PND2314,388,98,1,54,2,4,2,3
85009W85PQHW7MR,747,187,1,174,4,1,4,2
85009W85PR8FSKG,104,51,3,87,2,4,4,3
85009W85PSGK9UC,362,181,3,299,4,4,4,2
85009W85PU9X31Q,70,35,3,44,2,4,4,4
85009W85PVW3PWF,223,74,2,500,3,4,3,2
85009W85PZ9SYN4,266,133,4,112,3,1,2,5
85009W85PZW3JMP,129,65,3,87,2,4,3,3
85009W85Q9ERDHX,70,36,2,137,3,4,3,3
85009W85QBP6N65,148,74,3,67,3,4,3,4
85009W85QF3TAZN,70,70,3,67,2,4,4,1
85009W85QFF6512,70,70,2,87,4,4,2,3
85009W85QHQN5WJ,206,207,4,137,3,4,3,3
85009W85QRSUBB5,94,46,2,87,3,1,3,4
85009W85QTBS2WK,239,120,3,112,1,4,3,1
85009W85QTN8KS7,199,101,4,67,4,4,3,3
85009W85QTX5MBR,70,70,3,67,3,1,3,2
85009W85QW3KB9K,392,196,2,14,2,4,3,1
85009W85QW8UJWA,87,29,3,67,2,4,2,4
85009W85QYZ9YY3,447,225,2,174,1,1,3,3
85009W85R1A1FXX,150,150,2,87,4,4,2,2
85009W85R1PFB81,349,351,1,224,4,4,4,3
85009W85R5B9B6M,70,36,3,4,4,4,4,3
85009W85R5CG68G,213,108,1,112,3,1,3,1
85009W85R5YARPK,71,14,2,54,3,4,3,3
85009W85R6949F7,198,199,1,54,3,4,3,2
85009W85R773THB,182,91,3,87,2,4,3,3
85009W85RA8MA35,81,41,2,299,2,2,4,3
85009W85RAWBH4C,282,140,4,174,4,1,3,5
85009W85RCPWN5E,752,250,3,299,2,4,2,4
85009W85RGFGZH5,176,29,2,67,3,4,3,5
85009W85RGQQ6SV,139,46,3,112,1,2,2,1
85009W85RMVW5PP,70,18,4,87,2,4,1,5
85009W85RRY6CZY,70,23,3,67,2,4,4,4
85009W85RSZ6KMX,70,35,1,14,4,4,3,2
85009W85RX4MKD7,70,70,3,44,3,2,3,4
85009W85RXTAFY1,766,256,2,174,3,4,3,3
85009W85RYDQGH5,200,100,1,174,2,4,2,3
85009W85RZ9SRPQ,244,122,3,87,2,4,4,2
85009W85S2F3EE7,251,125,1,174,4,4,4,4
85009W85S964JY2,70,35,2,4,2,1,4,3
85009W85S9X4P89,98,48,3,87,2,4,3,2
85009W85SF3TMB7,75,38,2,54,2,4,2,1
85009W85SGKX7Z4,120,120,1,54,3,4,3,3
85009W85SHM8FMA,70,70,3,87,2,4,3,3
85009W85SK2WKE1,74,37,2,112,3,4,3,3
85009W85ST23311,112,113,1,112,3,4,4,3
85009W85STFS3ED,86,86,2,87,3,1,3,5
85009W85SUVUY1X,277,278,1,4,4,4,3,3
85009W85SVGF6PX,168,168,1,424,3,4,3,5
85009W85SW1279B,70,35,3,87,2,4,2,3
85009W85SX5AVFV,642,213,3,174,2,4,2,2
85009W85SY83N12,403,203,3,44,3,4,4,4
85009W85T2P1VSV,527,526,4,4,2,4,4,3
85009W85T33SDZM,70,70,2,54,2,2,3,2
85009W85T6KZRPU,538,108,2,112,4,1,4,3
85009W85TDT5CDC,1378,460,1,54,3,4,4,3
85009W85THP4R1D,290,144,3,174,2,2,3,4
85009W85TJ4BKP4,158,79,1,112,3,4,4,3
85009W85TMBH8AF,336,335,3,34,4,4,4,4
85009W85TQXQ86A,983,494,3,112,3,1,4,3
85009W85TXPUPJ6,558,186,1,87,3,4,3,5
85009W85TZYEE5R,226,227,2,87,2,4,3,3
85009W85U4FZ1V3,238,48,1,87,2,4,2,3
85009W85U5JH172,392,393,2,44,1,4,4,2
85009W85UA2W2Z6,184,46,1,34,1,2,3,3
85009W85UGM8EZ3,1102,553,4,14,2,4,4,3
85009W85UM1V4WM,302,101,3,299,3,4,3,3
85009W85US822KZ,86,29,2,67,3,4,3,4
85009W85USE4E5H,150,150,4,34,3,4,3,3
85009W85UT5BNJQ,155,78,1,87,3,4,3,4
85009W85UU5496Y,119,60,1,137,3,2,3,3
85009W85UX2H2Q7,70,70,1,87,3,4,4,2
85009W85V5JWF8U,734,369,3,54,3,2,3,3
85009W85V7Z39BP,149,75,3,87,2,4,4,2
85009W85V86PU91,105,53,1,67,4,1,4,1
85009W85V91TEHU,1924,639,3,4,4,4,4,3
85009W85V9KNDTH,136,68,4,299,2,4,1,3
85009W85VBAD738,764,767,4,34,3,4,3,2
85009W85VDY3PCX,409,206,2,174,2,2,4,4
85009W85VH95GTK,159,80,3,174,4,4,4,3
85009W85VKB47BD,299,149,4,224,2,1,4,4
85009W85VN4MA7E,70,35,4,54,4,4,3,3
85009W85VP6S1XX,117,59,3,87,2,4,4,5
85009W85VPUSXT5,70,70,2,54,2,2,3,3
85009W85VSC3E7F,133,67,2,137,1,4,3,1
85009W85VSC81FV,288,290,1,112,3,4,3,2
85009W85VT9EVXW,71,36,4,87,2,2,4,3
85009W85VTN1T9V,577,289,1,34,3,4,2,2
85009W85VZPY3D9,809,407,2,44,3,4,3,1
85009W85W2DCG83,471,473,1,14,3,2,3,4
85009W85W39H57G,422,421,3,4,2,4,2,1
85009W85W3VB8MJ,286,142,3,112,1,4,2,3
85009W85W4S8541,117,117,1,4,1,4,3,4
85009W85W6KNK8E,168,84,2,224,2,2,4,2
85009W85W8TNFV5,438,218,2,24,4,4,4,3
85009W85WJJY58A,634,210,2,112,2,4,3,4
85009W85WKF4VM3,70,70,4,137,2,4,4,2
85009W85WMQTVD4,70,36,2,67,2,2,3,3
85009W85WN9WPE2,300,150,1,14,4,4,1,3
85009W85WRNCZ3V,257,256,1,4,1,4,4,3
85009W85WRURF54,85,21,1,112,4,4,4,5
85009W85WRW2DDE,205,206,3,44,2,4,4,1
85009W85WS285UY,503,253,3,44,2,4,3,3
85009W85WX9V1MX,495,124,3,87,3,4,4,3
85009W85WY4ZCAQ,70,70,3,44,4,4,3,1
85009W85WYDK5UR,1680,844,3,87,2,4,4,1
85009W85X3FC8RE,252,126,2,112,4,4,4,5
85009W85X447S5Z,519,261,2,24,3,4,4,3
85009W85X4Y4M4K,427,429,1,34,4,1,4,4
85009W85X6Q5JJW,370,372,4,24,3,4,3,3
85009W85X8XRZ83,236,235,1,54,1,1,3,2
85009W85XA25R2G,775,773,3,87,3,4,3,3
85009W85XAUD56B,70,35,1,4,4,1,4,3
85009W85XC34Z96,109,55,4,87,2,4,4,2
85009W85XC5U28G,375,376,3,14,2,4,2,4
85009W85XE4F736,526,264,3,112,1,4,4,5
85009W85XH43TQB,184,61,2,87,3,1,3,3
85009W85XHS8HZH,108,109,1,44,3,4,2,5
85009W85XN1VSNC,379,190,3,174,2,4,3,4
85009W85XNWUH7H,70,70,1,112,3,4,4,4
85009W85XPQRXP4,100,100,4,87,3,1,2,3
85009W85XS3EFNZ,221,220,2,34,3,4,3,3
85009W85XY43945,579,290,3,14,2,4,4,5
85009W85Y149CRS,70,70,3,67,2,1,3,3
85009W85Y26F4VG,207,69,4,67,1,1,4,1
85009W85Y2CAHX9,247,125,2,112,4,4,4,3
85009W85YEACZ7Z,236,118,3,174,4,1,4,2
85009W85YFP6N3A,167,166,2,67,3,4,4,4
85009W85YH58NCK,358,119,2,87,2,2,2,3
85009W85YNDGKC4,70,36,2,112,3,4,3,2
85009W85YS9UEA7,70,23,2,87,3,1,3,3
85009W85YV9Z61G,101,101,1,44,2,4,1,1
85009W85Z45CHR7,655,219,1,174,2,4,2,3
85009W85Z6FRA36,70,70,1,54,4,4,2,4
85009W85Z7PV1QX,70,23,3,44,4,1,4,3
85009W85Z9A6F2N,576,288,4,54,2,2,4,1
85009W85ZC3JKGJ,114,57,1,424,1,4,4,2
85009W85ZETBF2U,70,35,1,137,3,4,3,1
85009W85ZGYN9DU,573,192,3,299,1,4,4,4
85009W85ZHF8Z3Q,389,196,3,34,2,4,4,3
85009W85ZRES8QB,193,47,1,4,1,4,4,5
85009W85ZRRE55T,103,103,3,137,4,4,4,5
85009W85ZXKEM62,236,119,3,87,2,4,4,1
85009W85ZXTZ2WN,311,155,2,44,3,4,3,3
85010W8514EDXWN,570,143,4,137,4,4,4,5
85010W8515JG9GZ,112,112,3,24,4,1,2,4
85010W8519GHQED,142,141,3,87,4,4,3,4
85010W851BG1TKV,1126,1130,3,14,3,1,2,1
85010W851CWFD1X,3106,1032,3,224,2,4,3,2
85010W851Q3X1ES,612,307,2,174,2,4,3,1
85010W851R3SHPM,218,110,3,87,2,4,4,2
85010W851UYB4XM,734,246,2,44,2,4,2,3
85010W851VE5VMK,169,85,3,137,3,4,3,3
85010W851YX1RWG,265,264,3,174,2,4,4,3
85010W85216MF4K,89,45,2,34,3,4,4,3
85010W8521EQKCQ,474,475,3,87,1,4,4,1
85010W8522RURRM,109,55,2,112,2,4,3,3
85010W8522U75DA,123,62,3,174,3,4,3,3
85010W8528T1A4V,567,284,3,137,2,4,3,3
85010W8529EZCC5,289,144,3,87,3,4,3,2
85010W852J8HF72,131,66,2,87,3,1,4,5
85010W852JHYJBQ,257,128,3,67,1,4,4,4
85010W852M3JZEE,458,228,2,112,3,4,3,4
85010W852QTNGAR,389,195,1,67,3,4,3,4
85010W852TJRK13,1452,290,3,4,3,1,3,5
85010W852U4UTYU,282,140,2,87,4,1,3,2
85010W852VN5146,202,202,2,424,2,4,4,4
85010W852X2RRFX,342,172,1,137,2,4,3,2
85010W852YUKEKG,895,447,3,137,2,4,4,3
85010W85357TE3N,70,36,2,87,4,1,3,2
85010W8535H43KB,259,43,2,87,2,4,4,3
85010W853771SVX,1698,564,2,67,2,4,2,2
