"RespID","wgtpop (in 10's)","wgthh (in 10's)","I am happy with my weight {sumax(X16600,C4.000000,C4.000000,X16601,C3.000000,C3.000000,X16602,C2.000000,C2.000000,X16599,C1.000000,C1.000000)}","Household Income {sumax(X85317370,C4.00,X85317368,C14.00,X85317373,C24.00,X85317369,C34.00,X85317374,C44.00,X24925,C54.00,X24935,C67.00,X24938,C87.00,X85317371,C112.00,X85317372,C137.00,X24929,C174.00,X24924,C224.00,X70839,C299.00,X70840,C424.00,X70841,C500.00)}","I am as close to my friend group as I am to my family {sumax(X91585726,C4.000000,C4.000000,X91589417,C3.000000,C3.000000,X91590927,C2.000000,C2.000000,X91588007,C1.000000,C1.000000)}","Faith: Holding to religious faith and belief {sumax(X14833,C2.500000,C2.500000,X14834,C1.000000,C1.000000,X14835,C4.000000,C4.000000)}","I am perfectly happy with my standard of living {sumax(X91583243,C4.000000,X91591993,C3.000000,X91592876,C2.000000,X91586625,C1.000000)}","Very Conservative {X61206}","Somewhat Conservative {X61209}","Middle of the Road {X61208}","Somewhat Liberal {X61210}","Very Liberal {X61207}"
88006W8874UCCT5,304,151,4,500,3,2,4,0,1,0,0,0
88006W8879D3ATF,476,236,3,112,4,2,3,0,1,0,0,0
88006W8879JTQSY,350,173,4,174,4,2,3,0,0,0,0,1
88006W887AP984T,668,331,4,112,3,1,4,0,1,0,0,0
88006W887D3CJHY,273,270,4,14,3,2,1,0,0,1,0,0
88006W887D7QQED,490,243,3,44,4,2,2,0,0,1,0,0
88006W887ED664Z,188,186,3,67,3,2,3,0,0,0,1,0
88006W887ES421D,383,191,3,87,4,2,3,0,0,1,0,0
88006W887JF8SJ3,117,59,4,4,3,1,4,0,0,1,0,0
88006W887K3P946,467,232,4,112,4,2,3,0,0,1,0,0
88006W887R16NKW,115,58,4,87,3,1,4,0,1,0,0,0
88006W887R84S19,147,146,4,4,3,2,1,1,0,0,0,0
88006W887SSSQG1,70,35,4,112,3,1,3,0,0,1,0,0
88006W887TF2TFB,420,104,3,174,3,2,1,0,1,0,0,0
88006W887TN7YXD,144,72,3,112,4,2,4,0,0,1,0,0
88006W887WX9Q4T,507,126,4,34,4,2,2,0,0,1,0,0
88006W887XB9Q57,221,110,3,137,3,1,3,0,0,0,0,1
88006W887XJD5WK,238,236,3,174,4,2,3,0,1,0,0,0
88006W8883W5BAV,193,96,4,137,3,2,3,0,0,0,1,0
88006W8885QQAFJ,104,52,3,299,4,2,2,0,0,0,1,0
88006W8885SNCAC,251,125,3,174,4,2,3,0,0,1,0,0
88006W8886WSQ98,70,35,4,4,3,2,1,0,0,1,0,0
88006W888KT2MVF,213,106,3,224,3,2,2,0,0,1,0,0
88006W888PKGDQ4,457,151,3,424,4,2,3,1,0,0,0,0
88006W888PQBUQA,144,143,4,34,3,1,3,0,0,0,1,0
88006W888QP96VX,115,114,4,67,4,2,3,1,0,0,0,0
88006W888SY6N5Q,1820,601,4,67,4,2,3,1,0,0,0,0
88006W888U4A4EX,126,42,4,112,3,1,4,0,0,1,0,0
88006W888V1TT9M,230,114,3,174,4,2,3,0,0,1,0,0
88006W888Y9N584,443,110,3,224,3,2,1,0,1,0,0,0
88006W888YV9WZU,275,68,4,299,3,1,3,0,0,0,0,1
88006W888ZDMKVY,449,149,4,67,3,2,2,0,0,1,0,0
88006W888ZWNY3G,269,66,3,112,3,1,4,0,1,0,0,0
88006W8892DQB83,157,79,4,137,3,2,3,0,0,1,0,0
88006W8893N5G33,204,202,4,87,3,1,3,0,0,0,0,1
88006W889448ETJ,259,129,3,174,3,2,2,0,0,1,0,0
88006W88992Q2B2,167,83,4,137,4,1,4,0,0,0,0,1
88006W889A57QC3,75,38,4,44,4,2,4,0,0,0,1,0
88006W889MX88XT,81,41,3,87,4,2,2,0,0,0,0,1
88006W889NZBV7X,280,139,3,224,4,2,3,0,0,0,1,0
88006W889PN38FM,274,136,3,87,3,2,2,0,0,1,0,0
88006W889T8PGCZ,188,186,4,24,3,1,3,0,1,0,0,0
88006W889W58X3M,176,87,4,424,3,2,3,0,0,1,0,0
88006W889Z9528A,276,273,4,67,3,2,3,0,0,0,0,1
88006W88A1D4FDS,110,55,3,137,3,2,1,1,0,0,0,0
88006W88A42NDWS,481,159,3,137,4,2,3,0,0,0,0,1
88006W88A6GDR2B,295,147,3,112,4,2,2,0,0,0,0,1
88006W88A7JF4MQ,2734,543,3,14,4,1,3,0,0,0,0,1
88006W88A9CTZ7X,143,72,4,112,4,1,3,0,0,1,0,0
88006W88AFF3CZM,186,92,3,112,3,2,2,0,1,0,0,0
88006W88AGWH6C8,287,143,3,224,4,1,4,0,0,1,0,0
88006W88AP6P4HU,177,88,4,299,4,1,4,0,1,0,0,0
88006W88ARWQ6DS,106,53,4,34,3,2,4,0,0,0,1,0
88006W88AUDXFE8,103,52,4,34,3,2,3,0,0,1,0,0
88006W88AVWHN32,208,103,3,112,4,1,3,1,0,0,0,0
88006W88AW4TU6A,116,58,3,174,4,1,3,0,0,0,1,0
88006W88AX2AK23,687,227,4,500,3,2,3,0,0,0,1,0
88006W88B5PFU2P,70,70,3,34,4,1,3,0,0,0,1,0
88006W88B6CMVVJ,170,169,4,67,3,2,4,1,0,0,0,0
88006W88B7EMAB3,322,106,3,24,4,2,3,0,0,1,0,0
88006W88B7ZZWTD,270,134,4,67,4,2,3,0,0,1,0,0
88006W88BCJ56H9,530,262,3,112,3,2,2,0,0,1,0,0
88006W88BDKA21Y,216,107,3,137,4,2,2,0,0,1,0,0
88006W88BE12EN9,137,46,3,44,3,2,2,0,0,0,0,1
88006W88BEPS1VW,78,39,4,137,3,1,3,0,1,0,0,0
88006W88BHX335C,185,92,3,174,3,2,1,0,0,1,0,0
88006W88BKVS4Z6,729,361,3,4,3,2,2,0,0,1,0,0
88006W88BM4WHV9,206,102,4,87,4,2,3,1,0,0,0,0
88006W88BMA6TSD,99,98,4,44,3,2,3,0,0,1,0,0
88006W88BSP5K77,985,325,3,299,3,2,2,0,1,0,0,0
88006W88BW2CE8A,127,63,3,137,3,1,4,0,1,0,0,0
88006W88C2SEX2Y,70,70,4,54,4,2,2,0,0,0,0,1
88006W88C2ZZQGS,70,23,3,4,4,2,3,0,0,1,0,0
88006W88C3N9WSS,127,126,3,87,4,2,3,0,0,1,0,0
88006W88C49MPVM,279,139,3,174,4,2,2,0,1,0,0,0
88006W88C5TFH3W,434,430,3,44,3,2,4,1,0,0,0,0
88006W88CDNRXW6,349,86,3,424,4,2,3,0,0,1,0,0
88006W88CPHR4RZ,148,147,4,174,4,2,3,0,0,1,0,0
88006W88CQV1NY3,166,82,4,137,4,2,3,0,0,0,1,0
88006W88CSYB4VY,663,219,4,14,3,1,3,0,0,1,0,0
88006W88CT22DFH,618,306,3,174,4,2,3,0,0,0,0,1
88006W88CVWFRS4,325,107,4,67,4,2,2,0,0,1,0,0
88006W88D2FYSSJ,261,258,4,44,3,1,3,0,1,0,0,0
88006W88D3JQUPJ,235,117,4,87,3,1,3,0,0,0,1,0
88006W88D8B9QS3,133,66,3,224,4,1,3,0,0,1,0,0
88006W88DDPQQ1J,574,284,4,112,3,1,4,0,0,1,0,0
88006W88DE38FYA,118,117,4,67,4,2,3,0,1,0,0,0
88006W88DGTR9SN,281,93,4,174,4,2,3,0,1,0,0,0
88006W88DGXRU5C,422,209,4,4,4,1,2,1,0,0,0,0
88006W88DNBE9MJ,171,170,4,67,3,2,3,0,0,1,0,0
88006W88DNE6JCU,220,109,3,112,3,2,3,0,1,0,0,0
88006W88DNFRK9V,101,51,4,4,3,1,3,0,1,0,0,0
88006W88DNY7HDC,206,204,4,87,3,1,3,0,0,1,0,0
88006W88DS16DYS,539,134,3,137,3,1,4,0,0,1,0,0
88006W88DSFPP47,70,35,4,4,3,1,3,0,0,1,0,0
88006W88DVPQWQ6,70,70,4,4,3,2,3,0,0,0,0,1
88006W88DXK7HD1,1591,262,4,424,3,1,3,0,0,1,0,0
88006W88DXXMT3K,323,161,3,224,3,1,3,0,1,0,0,0
88006W88E13MZPW,70,35,3,112,3,1,2,1,0,0,0,0
88006W88E25WBCY,422,209,4,174,4,2,3,0,0,1,0,0
88006W88E6Q9DXW,721,358,4,14,3,1,3,0,1,0,0,0
88006W88E7HU49E,81,41,3,112,3,2,3,0,0,1,0,0
88006W88EC53YD3,332,164,3,424,3,2,3,0,0,0,1,0
88006W88EDD28AA,70,35,3,500,4,2,2,0,0,0,1,0
88006W88EDJQ5PB,70,35,4,4,3,1,3,0,0,1,0,0
88006W88EEXUR8Q,87,44,4,54,4,2,3,0,0,0,0,1
88006W88EFC5F8F,202,66,4,112,3,1,4,0,0,0,0,1
88006W88EPWKE42,329,109,4,112,3,1,3,0,0,0,1,0
88006W88ERRC85H,152,75,3,4,3,1,2,0,1,0,0,0
88006W88ETYPC3Y,154,153,3,137,4,2,3,0,0,1,0,0
88006W88EUTJ8AD,193,192,4,44,4,1,3,1,0,0,0,0
88006W88EZXY3X9,317,158,4,174,3,1,4,0,0,0,1,0
88006W88F5HA7HM,171,169,4,112,3,1,4,0,1,0,0,0
88006W88F651PAP,180,89,4,87,3,1,4,1,0,0,0,0
88006W88F6XZG2K,635,210,4,14,4,2,4,0,0,0,1,0
88006W88F9B84VM,184,91,4,137,3,1,3,0,0,1,0,0
88006W88F9EYA9N,239,119,3,174,3,2,3,0,0,0,0,1
88006W88FCV253Q,530,176,4,112,4,2,3,0,1,0,0,0
88006W88FG2V84Y,235,117,4,224,4,2,3,0,0,0,1,0
88006W88FG6BB5C,341,113,3,299,3,2,2,0,0,0,0,1
88006W88FJXF3DW,115,57,4,112,3,1,3,0,0,1,0,0
88006W88FKMC5PG,312,154,3,67,3,2,2,0,0,0,0,1
88006W88FSY9PKT,312,155,4,424,3,2,3,0,0,0,0,1
88006W88FVGTG7T,291,58,3,299,3,2,3,0,0,1,0,0
88006W88FW12JBA,195,97,4,424,4,2,3,0,0,1,0,0
88006W88FXH37RX,114,38,4,67,3,1,2,0,0,1,0,0
88006W88FXZK3GN,394,195,4,224,4,2,3,0,0,0,0,1
88006W88FY5ZAAQ,301,150,4,24,3,2,4,0,0,0,0,1
88006W88FZ7C43U,289,144,4,87,3,1,3,0,0,0,1,0
88006W88G271H83,216,214,3,137,3,2,2,0,0,0,1,0
88006W88G4RYRZY,377,93,3,299,3,1,3,0,1,0,0,0
88006W88G6UZ4RB,329,163,4,174,4,2,3,0,0,0,1,0
88006W88G7YYW79,450,149,4,137,4,2,2,0,0,0,1,0
88006W88G9Z7Y12,390,194,3,34,4,1,3,0,0,1,0,0
88006W88GA7Y72B,239,119,3,112,3,1,3,1,0,0,0,0
88006W88GCRFTW9,176,87,3,174,3,1,3,0,0,1,0,0
88006W88GCSW1W9,126,63,4,112,3,1,3,0,1,0,0,0
88006W88GH1D82B,222,110,3,112,3,2,3,0,0,0,0,1
88006W88GJDGN6V,462,229,4,34,3,1,3,0,0,0,1,0
88006W88GK1WRCC,79,40,4,299,4,2,3,0,1,0,0,0
88006W88GVSS8R8,70,35,4,4,3,1,4,1,0,0,0,0
88006W88H2QQXKH,232,115,4,137,3,1,3,0,0,1,0,0
88006W88H4QZA3Y,727,240,4,14,4,2,4,0,0,1,0,0
88006W88H59N5EN,219,109,4,44,4,1,2,0,0,0,0,1
88006W88HC5UTES,122,61,3,112,4,2,4,0,0,0,1,0
88006W88HES18UH,419,415,4,174,3,2,4,0,0,1,0,0
88006W88HUN2G1K,213,211,4,34,3,1,2,0,0,0,0,1
88006W88HZJPG4J,136,135,3,112,3,2,1,0,0,1,0,0
88006W88J49RX8X,992,492,3,24,3,2,2,0,1,0,0,0
88006W88J4U36G4,176,87,4,87,3,1,3,0,1,0,0,0
88006W88J7NTH41,229,114,4,224,3,2,3,1,0,0,0,0
88006W88J8VEBRZ,70,35,4,67,4,2,3,0,1,0,0,0
88006W88J9Y2111,158,79,3,87,3,2,4,0,0,1,0,0
88006W88JAA8WA6,130,65,4,87,3,1,2,0,0,0,1,0
88006W88JQF4NGD,357,88,4,299,3,2,4,0,1,0,0,0
88006W88JTB82KU,148,74,4,174,3,2,3,0,1,0,0,0
88006W88JTN1555,258,128,4,299,4,2,3,0,0,0,1,0
88006W88JUD3ADR,134,67,3,34,3,2,3,0,0,1,0,0
88006W88JWKWGQ5,151,75,4,44,4,2,2,0,0,0,1,0
88006W88K2M8SSA,193,96,4,137,3,2,3,0,1,0,0,0
88006W88K3V5R68,88,22,4,67,3,2,3,0,1,0,0,0
88006W88K8TE87T,251,125,4,87,3,1,4,0,0,0,0,1
88006W88KCCQU9B,782,387,4,87,3,1,3,0,0,0,1,0
88006W88KDQRWM5,81,41,3,87,3,2,4,0,0,1,0,0
88006W88KEPHH93,174,86,3,174,4,2,3,0,0,0,1,0
88006W88KKM1Y7H,428,106,3,137,3,1,4,0,0,0,1,0
88006W88KT6GXBK,178,88,3,174,4,2,4,0,0,0,0,1
88006W88M1MCHF1,103,52,4,87,3,2,4,0,0,0,1,0
88006W88M1PU58K,365,361,4,44,3,1,3,0,0,1,0,0
88006W88M2WUJT2,263,131,3,137,4,1,3,0,1,0,0,0
88006W88M76XJ49,220,109,4,54,3,2,2,0,1,0,0,0
88006W88M8P2XW1,119,60,3,174,3,1,3,1,0,0,0,0
88006W88MAHWVS6,327,162,4,44,4,1,3,0,0,1,0,0
88006W88MBABVW1,256,127,3,299,4,1,3,0,1,0,0,0
88006W88MEPH3US,190,63,4,137,4,2,3,0,0,0,0,1
88006W88MGB777P,211,105,3,87,3,2,4,0,0,1,0,0
88006W88MH9VF4G,186,184,3,34,3,2,3,0,1,0,0,0
88006W88MM6F88N,165,82,3,87,3,2,2,0,0,0,1,0
88006W88MMH39PG,145,73,3,87,3,1,4,0,0,1,0,0
88006W88MPX5C1K,302,150,3,87,4,2,2,0,0,0,0,1
88006W88MQATT6K,420,208,3,224,3,2,2,0,1,0,0,0
88006W88MQQV33E,373,185,4,54,3,2,4,0,0,1,0,0
88006W88N1Q2FH6,190,94,4,112,3,1,4,0,0,0,1,0
88006W88N4DHZY7,234,116,4,34,4,2,4,0,0,1,0,0
88006W88N66QH7U,185,184,4,44,4,2,4,0,0,1,0,0
88006W88N7TE1VM,151,50,3,44,3,2,4,0,1,0,0,0
88006W88NBU1DQ8,70,35,3,87,4,2,2,0,0,1,0,0
88006W88NPVK1AV,391,194,3,174,4,2,3,0,0,0,1,0
88006W88NQ8KEBN,627,311,3,299,3,1,3,0,1,0,0,0
88006W88NQDG8CH,559,277,3,224,4,1,3,1,0,0,0,0
88006W88NT1QAYA,101,34,3,137,3,1,4,0,0,1,0,0
88006W88NUP2SVJ,288,72,4,4,3,1,3,0,0,1,0,0
88006W88NUZTK8B,764,378,3,174,3,2,2,0,0,1,0,0
88006W88NV8MC9K,288,143,4,299,3,2,3,0,1,0,0,0
88006W88P178ZMM,70,70,4,14,4,1,4,1,0,0,0,0
88006W88P49B3F7,296,147,4,174,4,1,3,0,0,1,0,0
88006W88P5SR32C,178,88,3,299,4,1,3,0,0,0,0,1
88006W88P6ZQKSJ,182,180,4,34,3,2,3,0,0,0,1,0
88006W88P91ZXSB,126,63,4,112,3,1,3,0,1,0,0,0
88006W88PBR9K85,1583,393,4,224,3,2,3,0,0,0,1,0
88006W88PM7KVR1,536,265,3,299,4,2,3,0,0,1,0,0
88006W88PPFN9ED,1100,272,4,174,3,2,3,0,0,1,0,0
88006W88PU5X7EA,271,135,4,174,4,2,4,1,0,0,0,0
88006W88PXXHG8S,425,211,3,174,3,2,3,0,0,1,0,0
88006W88Q2QU62K,393,195,3,112,3,2,3,0,0,1,0,0
88006W88Q4K1APE,176,87,3,174,4,2,2,1,0,0,0,0
88006W88Q8BK43K,158,52,4,174,3,2,3,0,0,0,1,0
88006W88QA7N15E,635,210,3,500,4,1,3,1,0,0,0,0
88006W88QB62JZV,307,153,3,137,4,2,3,0,0,1,0,0
88006W88QE5B74M,179,89,3,174,3,2,2,0,0,0,1,0
88006W88QS9986W,298,295,3,54,4,2,2,0,0,0,1,0
88006W88QUEZYS1,90,89,4,87,4,2,3,0,0,0,0,1
88006W88QWUPNE3,218,108,4,112,3,1,4,0,0,1,0,0
88006W88QWVB8RU,377,188,3,174,4,2,3,0,0,0,1,0
88006W88QXGR7SE,668,662,4,224,4,2,4,0,0,1,0,0
88006W88QZ89W7C,1244,308,4,137,3,1,4,0,0,1,0,0
88006W88QZJDT6P,188,93,4,137,3,1,3,0,0,1,0,0
88006W88QZY872C,320,159,3,87,3,2,2,1,0,0,0,0
88006W88R187CG5,214,212,3,174,3,1,3,0,0,0,1,0
88006W88R1FG8NM,215,107,3,424,3,2,2,0,0,0,0,1
88006W88R2YMQWH,128,43,4,87,3,1,3,0,0,1,0,0
88006W88R32UBXR,70,35,4,44,4,1,2,0,0,0,0,1
88006W88R4AECX7,180,59,3,137,3,2,2,0,0,0,0,1
88006W88R5S6N28,70,69,3,67,3,2,2,0,0,0,1,0
88006W88R5SPZAP,413,137,4,4,4,2,4,0,0,1,0,0
88006W88R6SK168,163,162,4,14,3,2,1,0,0,0,1,0
88006W88R8FRDF3,457,227,3,174,3,1,3,0,0,0,0,1
88006W88RGZXA4E,255,64,3,137,3,1,2,0,0,1,0,0
88006W88RJDS55Y,277,274,3,14,3,2,2,0,1,0,0,0
88006W88RMFWCV8,382,190,4,87,3,2,3,0,0,1,0,0
88006W88RQ3S57N,400,198,4,174,4,2,3,0,0,0,1,0
88006W88RXT42VV,70,18,3,44,4,2,4,1,0,0,0,0
88006W88RXYB5DS,70,70,4,44,4,2,3,1,0,0,0,0
88006W88RZDKW89,460,228,3,174,3,2,3,0,0,0,1,0
88006W88S5CS513,109,55,4,54,4,2,3,0,0,0,1,0
88006W88S6KGYHB,151,75,4,112,4,1,3,0,0,0,1,0
88006W88SC21TMG,192,191,3,299,4,2,2,0,0,0,0,1
88006W88SCYP18J,127,63,4,112,3,1,3,0,1,0,0,0
88006W88SEKD3VX,89,88,4,67,4,2,3,0,1,0,0,0
88006W88SH4ZRFA,160,40,4,24,3,1,3,0,0,0,0,1
88006W88SPE6G68,350,173,4,174,3,1,3,1,0,0,0,0
88006W88SRUX86N,796,394,3,224,4,2,4,0,0,1,0,0
88006W88SSN7GCD,430,85,3,500,4,1,4,0,0,0,1,0
88006W88SV8S42B,110,109,4,44,3,2,3,0,0,1,0,0
88006W88T6MZ6D2,183,91,4,54,3,2,4,0,0,0,1,0
88006W88T831ACG,110,37,4,67,4,2,3,1,0,0,0,0
88006W88TABZN5F,399,198,3,137,3,1,2,0,0,0,0,1
88006W88TBWUJ4E,305,151,3,224,3,2,1,0,0,1,0,0
88006W88TC8NQH6,321,159,3,174,4,2,2,0,0,1,0,0
88006W88TGDSDU3,267,133,4,87,3,1,4,0,0,1,0,0
88006W88TGV9U1S,730,723,3,44,3,2,3,0,0,1,0,0
88006W88THE3WMA,125,124,3,44,3,2,3,0,0,1,0,0
88006W88THGDP1X,145,72,4,67,4,2,3,0,0,1,0,0
88006W88TKHA253,248,123,4,137,4,2,3,0,0,0,0,1
88006W88TMQB8BB,418,138,4,67,3,2,3,0,0,0,1,0
88006W88TTNR678,119,60,3,137,3,2,3,0,0,1,0,0
88006W88TTRPK3V,193,96,3,112,4,1,3,0,0,1,0,0
88006W88TVAKG5M,333,166,4,67,4,2,4,0,1,0,0,0
88006W88U25F2QX,366,121,3,299,4,2,3,0,0,0,1,0
88006W88U4Q8N7J,356,176,4,44,3,1,3,0,0,1,0,0
88006W88U6MSBN7,131,130,3,112,4,2,4,0,0,0,1,0
88006W88U93EXP1,70,35,3,87,3,1,2,0,0,0,1,0
88006W88UAH5DA9,174,44,3,500,3,1,3,0,1,0,0,0
88006W88UGN5ESM,333,165,3,174,4,2,3,0,1,0,0,0
88006W88UGPC5WS,139,70,3,87,4,1,3,0,1,0,0,0
88006W88UNY7ES8,507,251,4,137,4,2,2,0,0,1,0,0
88006W88V14VD9G,75,75,4,54,4,2,3,0,0,1,0,0
88006W88V1V2QJC,179,59,3,24,3,2,2,0,0,1,0,0
88006W88V34BFDM,70,35,4,87,4,2,3,0,0,1,0,0
88006W88V6WG15C,365,181,4,500,4,2,3,0,0,1,0,0
88006W88V7URPMA,228,113,4,174,3,1,3,0,0,0,1,0
88006W88VD3JQG7,215,107,3,112,3,1,4,0,0,0,1,0
88006W88VF673X9,332,164,4,174,3,2,3,0,0,1,0,0
88006W88VFNNRJ3,70,35,3,112,4,2,3,0,1,0,0,0
88006W88VHQ5Q3A,154,77,4,112,3,2,3,0,0,0,1,0
88006W88VHU93V8,70,35,3,112,4,2,3,0,0,1,0,0
88006W88VMJMC7S,439,218,4,112,4,2,3,0,0,0,1,0
88006W88VQPF1WB,281,140,4,137,3,2,3,0,0,1,0,0
88006W88VYWGG83,330,163,4,174,3,1,3,0,0,0,0,1
88006W88W1AAWFD,122,41,3,67,3,2,3,0,0,1,0,0
88006W88W1STHGM,819,406,3,14,3,1,2,0,0,1,0,0
88006W88W2R2B2E,80,40,3,112,3,2,2,0,0,0,1,0
88006W88WC1CE1U,137,69,4,67,3,1,3,0,0,0,0,1
88006W88WC3X4JT,277,274,4,67,4,2,4,0,0,1,0,0
88006W88WD7RBZV,75,38,4,67,4,2,2,0,0,0,0,1
88006W88WFDW455,149,74,4,112,4,2,3,0,0,1,0,0
88006W88WG1V343,176,87,3,137,4,2,3,0,0,0,0,1
88006W88WGWYMF5,209,207,4,4,3,2,1,0,0,0,1,0
88006W88WMPYRN1,312,155,3,34,3,2,2,0,0,1,0,0
88006W88WSZJK17,88,44,4,224,3,2,4,0,0,1,0,0
88006W88WW2CE2Y,70,18,3,112,3,1,3,1,0,0,0,0
88006W88WX9BFCB,518,256,4,224,3,2,3,0,1,0,0,0
88006W88X4F5YA9,213,106,3,174,3,2,1,0,1,0,0,0
88006W88X52WC66,430,107,3,44,4,1,3,1,0,0,0,0
88006W88X62UYXC,398,197,3,224,4,1,4,0,0,0,1,0
88006W88X6XU55N,504,167,4,54,4,1,3,0,0,1,0,0
88006W88XA14SV3,185,92,3,299,3,2,1,1,0,0,0,0
88006W88XB43SNW,121,120,3,87,4,2,4,0,0,0,1,0
88006W88XGS8NPD,328,325,4,44,3,1,3,1,0,0,0,0
88006W88XH2KYWU,544,540,4,34,3,1,3,1,0,0,0,0
88006W88XJH4974,126,32,4,500,3,1,3,0,0,0,1,0
88006W88XQN3HSR,167,83,4,424,3,2,3,0,0,0,0,1
88006W88XSXG6TE,190,188,4,34,4,1,2,0,0,1,0,0
88006W88XVF63BS,229,75,3,54,4,2,2,0,0,1,0,0
88006W88XVRTWZ4,262,86,4,34,4,2,3,0,1,0,0,0
88006W88XVZF1CG,229,114,3,224,4,2,3,0,0,0,1,0
88006W88XXFD257,70,70,3,112,4,2,3,0,0,1,0,0
88006W88XZE2JPR,196,97,4,112,4,1,4,0,1,0,0,0
88006W88XZQ7WAV,70,70,4,67,3,2,2,0,0,0,0,1
88006W88Y6BD6KA,157,156,4,67,3,2,2,0,0,1,0,0
88006W88Y6F5B2R,105,52,4,112,4,1,3,0,1,0,0,0
88006W88Y792BR8,329,163,4,299,4,2,4,0,1,0,0,0
88006W88Y7HU99J,207,205,4,87,3,1,3,1,0,0,0,0
88006W88YD7285M,649,161,4,67,3,2,2,0,0,1,0,0
88006W88YE94GBY,286,142,3,224,4,1,4,0,0,0,0,1
88006W88YGNDZF2,244,121,3,137,4,2,3,0,0,1,0,0
88006W88YHD76BF,362,180,3,224,3,2,3,0,0,1,0,0
88006W88YK9GQ6V,114,56,4,44,4,2,2,0,1,0,0,0
88006W88YSPC33F,650,322,3,299,3,2,3,0,0,0,0,1
88006W88YT8FCHX,768,381,3,34,3,2,2,1,0,0,0,0
88006W88YUPH6XZ,316,156,3,4,3,1,2,0,0,1,0,0
88006W88YW8ZPSP,1012,334,4,67,3,1,3,0,1,0,0,0
88006W88ZBWQZ4P,528,261,3,24,3,2,2,0,0,1,0,0
88006W88ZECT8H7,652,323,3,87,3,1,4,1,0,0,0,0
88006W88ZEH4BHW,1072,353,3,112,3,1,2,0,0,1,0,0
88006W88ZT6MHX2,93,31,4,137,3,2,3,0,0,1,0,0
88006W88ZWZYT6S,549,181,4,174,4,2,3,0,0,1,0,0
88006W88ZZKFBK5,153,77,4,112,3,1,4,1,0,0,0,0
88006W88ZZV6XTP,255,127,3,112,3,2,3,0,0,0,0,1
88007W8814JN8U7,1009,333,3,112,4,2,3,1,0,0,0,0
88007W8818RTZW9,543,180,4,24,3,1,3,0,0,1,0,0
88007W881DV2FJK,183,91,4,54,3,1,3,0,0,1,0,0
88007W881E1SNUA,152,75,4,87,3,1,3,1,0,0,0,0
88007W881EYAAEK,158,53,4,67,3,1,3,0,0,1,0,0
88007W881GKBWVG,362,179,3,24,4,1,2,0,0,1,0,0
88007W881H9R54B,207,205,4,54,3,1,2,0,0,1,0,0
88007W881JEFXTC,302,150,3,44,4,2,4,0,0,0,1,0
88007W881JSQ5CZ,364,181,3,299,3,2,3,0,0,0,0,1
88007W881KQYRU2,427,212,4,87,4,1,3,0,0,1,0,0
88007W881KWUYWV,520,515,4,34,3,1,3,1,0,0,0,0
88007W881R9STHD,127,42,4,174,4,2,4,0,0,1,0,0
88007W881TX5EB2,86,43,4,112,4,1,4,0,0,1,0,0
88007W881U4T8ZH,70,35,4,54,4,1,3,0,0,0,1,0
88007W881UAB7YR,70,35,3,67,3,1,3,0,1,0,0,0
88007W881VVAAFD,267,133,4,67,3,1,3,1,0,0,0,0
88007W881XHXXEN,530,262,4,14,3,1,3,0,0,1,0,0
88007W881ZBE8E6,96,48,4,87,3,1,2,0,0,0,1,0
88007W8821VZQYZ,113,57,4,67,3,2,4,0,1,0,0,0
88007W8826BE6PN,384,127,3,174,3,2,3,0,0,0,0,1
88007W882AQWN6R,95,94,4,44,3,1,2,0,0,0,1,0
88007W882CW5RRU,220,218,3,87,4,1,4,0,1,0,0,0
88007W882H8EPB1,253,250,4,4,4,2,3,0,0,0,0,1
88007W882HZR8VU,387,192,4,224,3,2,4,0,0,0,1,0
88007W882NBCDAV,149,49,3,87,4,1,3,0,0,1,0,0
88007W882QEWU49,131,65,4,44,4,2,1,0,0,1,0,0
88007W882QXAGNW,70,35,4,137,3,1,4,0,0,1,0,0
88007W882VXGX85,341,170,4,4,3,1,2,0,0,1,0,0
88007W882XRGNQT,78,78,3,67,4,1,4,1,0,0,0,0
88007W8832PTQX2,1117,221,4,34,4,1,3,0,0,1,0,0
88007W883356DWF,311,308,4,34,3,1,2,0,0,1,0,0
88007W8834F8YEG,272,135,4,67,3,2,2,0,0,1,0,0
88007W8838N8RGQ,366,182,3,224,3,2,3,0,0,0,1,0
88007W8839NZAHZ,70,70,4,54,3,2,2,0,0,1,0,0
88007W883BXVS1Z,302,149,4,87,4,1,4,0,0,0,0,1
88007W883CNEXJF,563,558,4,54,3,1,1,0,0,0,0,1
88007W883DKUCC5,1410,465,3,67,4,1,1,1,0,0,0,0
88007W883GJBSRP,142,141,3,54,3,2,1,0,0,1,0,0
88007W883JAS49Y,114,57,4,34,4,1,3,1,0,0,0,0
88007W883JCMEAX,292,145,3,4,4,1,4,0,0,1,0,0
88007W883KBSSTZ,217,108,4,112,3,1,3,1,0,0,0,0
88007W883MUY9Z9,2496,824,4,299,3,1,2,0,0,0,0,1
88007W883Q89D2P,132,65,3,174,4,1,4,0,1,0,0,0
88007W883QVDHPP,221,110,4,67,3,2,4,0,1,0,0,0
88007W883RSJWPG,323,80,4,87,4,1,3,0,0,1,0,0
88007W883XZHHMY,93,92,3,44,3,1,4,1,0,0,0,0
88007W883ZQ2TW9,328,163,4,14,3,1,3,0,0,1,0,0
88007W883ZRPRB1,301,298,3,34,4,1,4,1,0,0,0,0
